"daily"
Date,Crop,TraDef,Tra,NDef,HeatRed,FrostRed,OxRed,Stage,TempSum,VernF,DaylF,IncRoot,IncLeaf,IncShoot,IncFruit,RelDev,LT50,AbBiom,OrgBiom/Root,OrgBiom/Leaf,OrgBiom/Shoot,OrgBiom/Fruit,Yield,GroPhot,NetPhot,MaintR,GrowthR,StomRes,Height,LAI,RootDep,EffRootDep,TotBiomN,AbBiomN,SumNUp,ActNup,PotNup,NFixed,Target,CritN,AbBiomNc,YieldNc,Protein,NPP,NPP/Root,NPP/Leaf,NPP/Shoot,NPP/Fruit,GPP,Ra,Ra/Root,Ra/Leaf,Ra/Shoot,Ra/Fruit,Mois_1,Mois_2,Mois_3,Mois_4,Mois_5,Mois_6,Mois_7,Mois_8,Mois_9,Mois_10,Mois_11,Mois_12,Mois_13,Mois_14,Mois_15,Mois_16,Mois_17,Mois_18,Mois_19,Mois_20,Precip,Irrig,Infilt,Surface,RunOff,SnowD,FrostD,ThawD,PASW_1,PASW_2,PASW_3,PASW_4,PASW_5,PASW_6,PASW_7,PASW_8,PASW_9,PASW_10,PASW_11,PASW_12,PASW_13,PASW_14,PASW_15,PASW_16,PASW_17,PASW_18,PASW_19,PASW_20,SurfTemp,STemp_1,STemp_2,STemp_3,STemp_4,STemp_5,Act_Ev,Act_ET,ET0,Kc,AtmCO2,Groundw,Recharge,NLeach,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,NO3_8,NO3_9,NO3_10,NO3_11,NO3_12,NO3_13,NO3_14,NO3_15,NO3_16,NO3_17,NO3_18,NO3_19,NO3_20,Carb,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NH4_8,NH4_9,NH4_10,NH4_11,NH4_12,NH4_13,NH4_14,NH4_15,NH4_16,NH4_17,NH4_18,NH4_19,NH4_20,NO2_1,NO2_2,NO2_3,NO2_4,SOC_1,SOC_2,SOC_3,SOC_4,SOC_5,SOC_6,SOC-X-Y,SOC-X-Y,AOMf_1,AOMs_1,SMBf_1,SMBs_1,SOMf_1,SOMs_1,CBal_1,Nmin_1,Nmin_2,Nmin_3,NetNmin,Denit,N2O,SoilpH,NEP,NEE,Rh,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,Sunhours,NFert
2016-01-10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.49,0,1.7,0,0,149.4,0.1,0,0.312,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.1,2.3,5.7,7.8,8.8,9.4,0,0,0.1,0.8,401,19.42,0,0,0.005554,0.005656,0.005839,0.00598,0.005017,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000772,0.000845,0.000892,0.000816,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000773,0.000617,0.00059,0.000524,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17137.4,39751.2,0,0,0.0049,0.3189,26.5542,25.9479,-0.0005,0.026355,0.05246,0.071938,0.22912,7e-05,0.00219,6.2,-4.13375,4.13375,4.13375,-11.94,-8.44,-5.18,3.65,3.21,93.78,0,0
2016-01-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.26,0,1.4,0,0,161.2,0.1,0,0.326,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.1,2.1,5.5,7.6,8.7,9.3,0,0,0.1,0.8,401,19.44,0,0,0.005586,0.005681,0.005894,0.006044,0.00502,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000796,0.000866,0.000917,0.000835,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000607,0.00058,0.000514,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17137.1,39750.8,0,0,0.0049,0.3192,26.5535,25.9479,-0.0005,0.025301,0.05015,0.06978,0.22208,8e-05,0.00204,6.2,-4.00094,4.00094,4.00094,-12.55,-9.08,-5.76,3.64,3.19,94.3,0,0
2016-01-12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.44,0,1.6,0,0,174.6,0.1,0,0.343,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.1,2,5.2,7.4,8.5,9.2,0,0,0.1,0.8,401,19.45,0,0,0.005617,0.005701,0.005946,0.006106,0.005023,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.00082,0.000887,0.00094,0.000853,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000598,0.000572,0.000507,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17136.9,39750.4,0,0,0.0049,0.3194,26.5528,25.9479,-0.0005,0.024234,0.048052,0.067713,0.21532,1e-05,0.00192,6.2,-3.87394,3.87394,3.87394,-13.24,-9.73,-6.24,3.54,3.1,94.55,0,0
2016-01-13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1,0,1.1,0,0,183.2,0.1,0,0.354,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.1,1.9,5,7.2,8.3,9,0,0,0.1,0.8,401,19.47,0,0,0.00565,0.005716,0.005997,0.006165,0.005026,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000843,0.000907,0.000961,0.000869,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.00059,0.000566,0.000501,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17136.6,39750,0,0,0.0049,0.3196,26.5521,25.9479,-0.0005,0.022941,0.046137,0.065741,0.20863,0,0.00183,6.2,-3.74812,3.74812,3.74812,-13.8,-10.2,-6.65,3.49,3.47,94.07,0,0
2016-01-14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.14,0,1.3,0,0,193.1,0.1,0,0.367,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.8,4.8,6.9,8.2,8.9,0,0,0.1,0.8,401,19.48,0,0,0.005684,0.005727,0.006045,0.006221,0.00503,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000865,0.000927,0.000981,0.000884,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000584,0.000562,0.000498,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17136.3,39749.7,0,0,0.0048,0.3198,26.5515,25.9479,-0.0004,0.021802,0.044383,0.063862,0.20237,0,0.00175,6.2,-3.63079,3.63079,3.63079,-14.07,-10.54,-7.04,3.52,3.69,94.12,0,0
2016-01-15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.15,0,1.3,0,0,202.9,0.1,0,0.38,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.7,4.7,6.8,8,8.8,0,0,0.1,0.8,401,19.5,0,0,0.005721,0.005734,0.006091,0.006276,0.005033,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000886,0.000946,0.001,0.000899,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000579,0.000558,0.000495,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17136.1,39749.3,0,0,0.0048,0.32,26.5509,25.9479,-0.0004,0.020791,0.042769,0.062074,0.1965,0,0.00168,6.2,-3.52113,3.52113,3.52113,-14.43,-10.91,-7.29,3.53,3.67,94.61,0,0
2016-01-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.22,0,0.7,0.7,0,213.2,0.1,0,0.387,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.6,4.5,6.6,7.8,8.7,0,0,0.1,0.8,401,19.51,0,0,0.005759,0.005737,0.006136,0.00633,0.005037,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000906,0.000964,0.001017,0.000912,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000575,0.000556,0.000494,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17135.8,39749,0,0,0.0048,0.3202,26.5503,25.9479,-0.0004,0.019888,0.04128,0.060374,0.19097,0,0.00162,6.2,-3.41835,3.41835,3.41835,-14.7,-11.14,-7.47,3.59,3.75,94.96,0,0
2016-01-17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.31,0,0.5,1.8,0,224.2,0.1,0,0.392,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.6,4.3,6.4,7.7,8.5,0,0,0.1,0.8,402,19.53,0,0,0.005797,0.005739,0.006179,0.006382,0.005041,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000925,0.000982,0.001034,0.000924,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000572,0.000555,0.000494,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17135.6,39748.7,0,0,0.0048,0.3204,26.5498,25.9479,-0.0004,0.019076,0.0399,0.058759,0.18577,0,0.00156,6.2,-3.32183,3.32183,3.32183,-15.15,-11.47,-7.71,3.65,3.79,94.57,0,0
2016-01-18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.07,0,0.3,2.7,0,232.6,0.1,0,0.395,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.5,4.2,6.2,7.5,8.4,0,0,0.1,0.8,402,19.54,0,0,0.005836,0.005739,0.006221,0.006432,0.005045,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000943,0.001,0.001049,0.000935,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.00057,0.000554,0.000494,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17135.4,39748.3,0,0,0.0048,0.3206,26.5492,25.9479,-0.0004,0.01834,0.038619,0.057223,0.18086,0,0.00151,6.2,-3.23097,3.23097,3.23097,-15.69,-12.05,-8.23,3.69,3.8,95.11,0,0
2016-01-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.25,0,0.2,3.8,0,242.6,0.1,0,0.397,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.5,4.1,6.1,7.4,8.3,0,0,0.1,0.8,402,19.55,0,0,0.005874,0.005737,0.006262,0.006481,0.005049,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000961,0.001018,0.001063,0.000946,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000568,0.000554,0.000495,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17135.1,39748,0,0,0.0048,0.3208,26.5487,25.9479,-0.0004,0.017665,0.037424,0.055762,0.17621,0,0.00146,6.2,-3.14518,3.14518,3.14518,-16.27,-12.59,-8.62,3.63,3.75,95.36,0,0
2016-01-20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.81,0,0.2,4.6,0,248.1,0.1,0,0.399,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.4,3.9,5.9,7.2,8.2,0,0,0.1,0.8,402,19.57,0,0,0.005913,0.005733,0.006301,0.006529,0.005053,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000978,0.001035,0.001077,0.000956,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000566,0.000554,0.000496,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17134.9,39747.7,0,0,0.0047,0.3209,26.5482,25.9479,-0.0003,0.017045,0.036308,0.054373,0.17181,0,0.00142,6.2,-3.06406,3.06406,3.06406,-16.68,-12.93,-8.91,3.62,4.16,94.85,0,0
2016-01-21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.95,0,0.2,5.5,0,254.9,0.1,0,0.401,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.4,3.8,5.8,7.1,8,0,0,0.1,0.8,402,19.58,0,0,0.005952,0.005729,0.006338,0.006577,0.005057,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.000994,0.001052,0.001091,0.000965,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000565,0.000555,0.000497,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17134.7,39747.4,0,0,0.0047,0.3211,26.5478,25.9479,-0.0003,0.016472,0.035261,0.05305,0.16763,0,0.00137,6.2,-2.98723,2.98723,2.98723,-16.78,-13.09,-9.15,3.69,4.42,94.85,0,0
2016-01-22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.97,0,0.1,0,6.5,261.7,0.1,0,0.402,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.3,3.7,5.6,6.9,7.9,0,0,0.1,0.8,402,19.6,0,0,0.005991,0.005724,0.006375,0.006623,0.005061,0.005001,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.00101,0.001069,0.001104,0.000974,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000565,0.000556,0.000499,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17134.5,39747.1,0,0,0.0047,0.3212,26.5473,25.9479,-0.0003,0.015943,0.034278,0.05179,0.16366,0,0.00132,6.2,-2.91439,2.91439,2.91439,-16.92,-13.25,-9.22,3.74,4.45,95.27,0,0
2016-01-23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.05,0,0.1,1.1,0,269.1,0.1,0,0.403,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.3,3.6,5.5,6.8,7.8,0,0,0,0.8,402,19.61,0,0,0.00603,0.005717,0.006409,0.006668,0.005066,0.005002,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.001026,0.001086,0.001117,0.000982,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000564,0.000557,0.000501,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17134.3,39746.8,0,0,0.0047,0.3214,26.5469,25.9479,-0.0003,0.015453,0.033352,0.050589,0.15989,0,0.00128,6.2,-2.84522,2.84522,2.84522,-16.95,-13.25,-9.19,3.84,4.57,95.53,0,0
2016-01-24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.15,0,0.1,2.3,0,277.3,0.1,0,0.404,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.2,3.5,5.4,6.7,7.7,0,0,0.1,0.8,402,19.62,0,0,0.006069,0.00571,0.006443,0.006712,0.00507,0.005002,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.001041,0.001102,0.00113,0.000989,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000564,0.000559,0.000503,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17134.1,39746.6,0,0,0.0047,0.3215,26.5464,25.9479,-0.0003,0.014997,0.032479,0.049442,0.1563,0,0.00124,6.2,-2.77948,2.77948,2.77948,-17.14,-13.31,-9.2,3.94,4.65,95.02,0,0
2016-01-25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.92,0,0.1,3.3,0,283.2,0.1,0,0.405,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.2,3.4,5.2,6.6,7.6,0,0,0.1,0.8,402,19.64,0,0,0.006108,0.005703,0.006475,0.006755,0.005075,0.005002,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.001055,0.001119,0.001143,0.000996,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000564,0.000561,0.000505,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17133.9,39746.3,0,0,0.0047,0.3217,26.546,25.9479,-0.0003,0.014469,0.031655,0.048348,0.15277,0,0.00121,6.2,-2.71485,2.71485,2.71485,-17.39,-13.61,-9.47,4,4.7,95.44,0,0
2016-01-26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.12,0,0.1,4.5,0,290.8,0.1,0,0.405,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.2,3.4,5.1,6.4,7.5,0,0,0.1,0.8,402,19.65,0,0,0.006146,0.005694,0.006506,0.006798,0.00508,0.005002,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.001069,0.001135,0.001156,0.001003,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000564,0.000563,0.000507,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17133.7,39746,0,0,0.0047,0.3218,26.5456,25.9479,-0.0003,0.013955,0.030874,0.047303,0.14939,0,0.00117,6.2,-2.65288,2.65288,2.65288,-17.66,-13.84,-9.6,3.97,4.69,95.55,0,0
2016-01-27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.69,0,0.1,5.2,0,294.3,0.1,0,0.406,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,1.1,3.3,5,6.3,7.4,0,0,0.1,0.8,402,19.66,0,0,0.006184,0.005685,0.006537,0.00684,0.005084,0.005002,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,0.001083,0.001151,0.001169,0.00101,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.000771,0.000565,0.000565,0.000509,0.0507,0.0507,0.0507,0.0328,0.028,0.023,17133.6,39745.8,0,0,0.0047,0.3219,26.5452,25.9479,-0.0003,0.013478,0.030134,0.046303,0.14616,0,0.00114,6.2,-2.59389,2.59389,2.59389,-17.75,-13.87,-9.62,3.98,5.14,94.9,0,0
